id,crop,category,intent,question,answer,region,soil,timestamp,crop1,crop2
wheat_Yield_40,wheat,cereal,Yield,Average yield of wheat per acre,"📊 **WHEAT YIELD IN PAKISTAN** 📊

**Average Yield:** 30-40 maunds/acre

**Factors Affecting Yield:**
1. Variety selection - Use high-yielding certified seeds
2. Soil fertility - Balanced fertilization based on soil test
3. Water management - Timely irrigation at critical stages
4. Pest & disease control - Effective IPM implementation
5. Timely operations - Sowing, weeding, harvesting

**Yield Improvement Tips:**
• Conduct soil test and follow recommendations
• Use quality certified seed
• Maintain optimum plant population
• Practice integrated nutrient management
• Implement integrated pest management
• Adopt water-saving technologies",Balochistan,,2026-02-12T19:42:49.029971,,
wheat_Yield_41,wheat,cereal,Yield,How to increase wheat yield?,"📊 **WHEAT YIELD IN PAKISTAN** 📊

**Average Yield:** 30-40 maunds/acre

**Factors Affecting Yield:**
1. Variety selection - Use high-yielding certified seeds
2. Soil fertility - Balanced fertilization based on soil test
3. Water management - Timely irrigation at critical stages
4. Pest & disease control - Effective IPM implementation
5. Timely operations - Sowing, weeding, harvesting

**Yield Improvement Tips:**
• Conduct soil test and follow recommendations
• Use quality certified seed
• Maintain optimum plant population
• Practice integrated nutrient management
• Implement integrated pest management
• Adopt water-saving technologies",Balochistan,,2026-02-12T19:42:49.030971,,
wheat_Yield_42,wheat,cereal,Yield,wheat production in Punjab,"📊 **WHEAT YIELD IN PAKISTAN** 📊

**Average Yield:** 30-40 maunds/acre

**Factors Affecting Yield:**
1. Variety selection - Use high-yielding certified seeds
2. Soil fertility - Balanced fertilization based on soil test
3. Water management - Timely irrigation at critical stages
4. Pest & disease control - Effective IPM implementation
5. Timely operations - Sowing, weeding, harvesting

**Yield Improvement Tips:**
• Conduct soil test and follow recommendations
• Use quality certified seed
• Maintain optimum plant population
• Practice integrated nutrient management
• Implement integrated pest management
• Adopt water-saving technologies",Punjab,,2026-02-12T19:42:49.030971,,
wheat_Yield_43,wheat,cereal,Yield,What is the yield potential of wheat?,"📊 **WHEAT YIELD IN PAKISTAN** 📊

**Average Yield:** 30-40 maunds/acre

**Factors Affecting Yield:**
1. Variety selection - Use high-yielding certified seeds
2. Soil fertility - Balanced fertilization based on soil test
3. Water management - Timely irrigation at critical stages
4. Pest & disease control - Effective IPM implementation
5. Timely operations - Sowing, weeding, harvesting

**Yield Improvement Tips:**
• Conduct soil test and follow recommendations
• Use quality certified seed
• Maintain optimum plant population
• Practice integrated nutrient management
• Implement integrated pest management
• Adopt water-saving technologies",Punjab,,2026-02-12T19:42:49.030971,,
wheat_Yield_44,wheat,cereal,Yield,How much wheat can I get per acre?,"📊 **WHEAT YIELD IN PAKISTAN** 📊

**Average Yield:** 30-40 maunds/acre

**Factors Affecting Yield:**
1. Variety selection - Use high-yielding certified seeds
2. Soil fertility - Balanced fertilization based on soil test
3. Water management - Timely irrigation at critical stages
4. Pest & disease control - Effective IPM implementation
5. Timely operations - Sowing, weeding, harvesting

**Yield Improvement Tips:**
• Conduct soil test and follow recommendations
• Use quality certified seed
• Maintain optimum plant population
• Practice integrated nutrient management
• Implement integrated pest management
• Adopt water-saving technologies",Punjab,,2026-02-12T19:42:49.030971,,
wheat_Profit_45,wheat,cereal,Profit,Is wheat cultivation profitable?,"💰 **ECONOMICS OF WHEAT FARMING (PER ACRE)** 💰

**Cost of Cultivation:** Rs. 40
**Expected Yield:** 30-40 maunds/acre
**Expected Profit:** Rs. 40,000-60,000/acre

**Government Support:**
• Support price for wheat, sugarcane
• Subsidized fertilizers
• Crop loan at reduced interest rates
• Crop insurance schemes

**Profit Maximization Tips:**
1. Use high-yielding certified seeds
2. Follow recommended fertilizer schedule
3. Adopt water-saving technologies (60-80% subsidy)
4. Practice integrated pest management
5. Explore direct marketing channels",Punjab,,2026-02-12T19:42:49.031971,,
wheat_Profit_46,wheat,cereal,Profit,Profit margin of wheat farming,"💰 **ECONOMICS OF WHEAT FARMING (PER ACRE)** 💰

**Cost of Cultivation:** Rs. 40
**Expected Yield:** 30-40 maunds/acre
**Expected Profit:** Rs. 40,000-60,000/acre

**Government Support:**
• Support price for wheat, sugarcane
• Subsidized fertilizers
• Crop loan at reduced interest rates
• Crop insurance schemes

**Profit Maximization Tips:**
1. Use high-yielding certified seeds
2. Follow recommended fertilizer schedule
3. Adopt water-saving technologies (60-80% subsidy)
4. Practice integrated pest management
5. Explore direct marketing channels",Punjab,,2026-02-12T19:42:49.031971,,
wheat_Profit_47,wheat,cereal,Profit,Cost of cultivating wheat per acre,"💰 **ECONOMICS OF WHEAT FARMING (PER ACRE)** 💰

**Cost of Cultivation:** Rs. 40
**Expected Yield:** 30-40 maunds/acre
**Expected Profit:** Rs. 40,000-60,000/acre

**Government Support:**
• Support price for wheat, sugarcane
• Subsidized fertilizers
• Crop loan at reduced interest rates
• Crop insurance schemes

**Profit Maximization Tips:**
1. Use high-yielding certified seeds
2. Follow recommended fertilizer schedule
3. Adopt water-saving technologies (60-80% subsidy)
4. Practice integrated pest management
5. Explore direct marketing channels",Punjab,,2026-02-12T19:42:49.031971,,
wheat_Profit_48,wheat,cereal,Profit,Economics of wheat in KPK,"💰 **ECONOMICS OF WHEAT FARMING (PER ACRE)** 💰

**Cost of Cultivation:** Rs. 40
**Expected Yield:** 30-40 maunds/acre
**Expected Profit:** Rs. 40,000-60,000/acre

**Government Support:**
• Support price for wheat, sugarcane
• Subsidized fertilizers
• Crop loan at reduced interest rates
• Crop insurance schemes

**Profit Maximization Tips:**
1. Use high-yielding certified seeds
2. Follow recommended fertilizer schedule
3. Adopt water-saving technologies (60-80% subsidy)
4. Practice integrated pest management
5. Explore direct marketing channels",KPK,,2026-02-12T19:42:49.031971,,
wheat_Profit_49,wheat,cereal,Profit,How much profit from wheat per acre?,"💰 **ECONOMICS OF WHEAT FARMING (PER ACRE)** 💰

**Cost of Cultivation:** Rs. 40
**Expected Yield:** 30-40 maunds/acre
**Expected Profit:** Rs. 40,000-60,000/acre

**Government Support:**
• Support price for wheat, sugarcane
• Subsidized fertilizers
• Crop loan at reduced interest rates
• Crop insurance schemes

**Profit Maximization Tips:**
1. Use high-yielding certified seeds
2. Follow recommended fertilizer schedule
3. Adopt water-saving technologies (60-80% subsidy)
4. Practice integrated pest management
5. Explore direct marketing channels",KPK,,2026-02-12T19:42:49.031971,,
wheat_Varieties_50,wheat,cereal,Varieties,Popular varieties of wheat in Pakistan,"🌱 **WHEAT VARIETIES IN PAKISTAN** 🌱

**Recommended Varieties:**
• Sehar-2006
• Galaxy-2013
• Faisalabad-2008
• Inqalab-91
• Aas-2011
• Punjab-2011
• Millat-2020

**Variety Selection Criteria:**
• **Yield potential:** Choose high-yielding varieties
• **Disease resistance:** Prefer varieties resistant to common diseases
• **Duration:** Select based on your cropping system
• **Region suitability:** Varieties recommended for your area
• **Market demand:** Popular varieties fetch better prices

**New Releases:** Check with your local agriculture extension officer for newly approved varieties.",KPK,,2026-02-12T19:42:49.033971,,
wheat_Varieties_51,wheat,cereal,Varieties,Best high-yielding varieties of wheat,"🌱 **WHEAT VARIETIES IN PAKISTAN** 🌱

**Recommended Varieties:**
• Sehar-2006
• Galaxy-2013
• Faisalabad-2008
• Inqalab-91
• Aas-2011
• Punjab-2011
• Millat-2020

**Variety Selection Criteria:**
• **Yield potential:** Choose high-yielding varieties
• **Disease resistance:** Prefer varieties resistant to common diseases
• **Duration:** Select based on your cropping system
• **Region suitability:** Varieties recommended for your area
• **Market demand:** Popular varieties fetch better prices

**New Releases:** Check with your local agriculture extension officer for newly approved varieties.",KPK,,2026-02-12T19:42:49.033971,,
wheat_Varieties_52,wheat,cereal,Varieties,Hybrid varieties of wheat,"🌱 **WHEAT VARIETIES IN PAKISTAN** 🌱

**Recommended Varieties:**
• Sehar-2006
• Galaxy-2013
• Faisalabad-2008
• Inqalab-91
• Aas-2011
• Punjab-2011
• Millat-2020

**Variety Selection Criteria:**
• **Yield potential:** Choose high-yielding varieties
• **Disease resistance:** Prefer varieties resistant to common diseases
• **Duration:** Select based on your cropping system
• **Region suitability:** Varieties recommended for your area
• **Market demand:** Popular varieties fetch better prices

**New Releases:** Check with your local agriculture extension officer for newly approved varieties.",KPK,,2026-02-12T19:42:49.033971,,
wheat_Varieties_53,wheat,cereal,Varieties,Disease-resistant varieties of wheat,"🌱 **WHEAT VARIETIES IN PAKISTAN** 🌱

**Recommended Varieties:**
• Sehar-2006
• Galaxy-2013
• Faisalabad-2008
• Inqalab-91
• Aas-2011
• Punjab-2011
• Millat-2020

**Variety Selection Criteria:**
• **Yield potential:** Choose high-yielding varieties
• **Disease resistance:** Prefer varieties resistant to common diseases
• **Duration:** Select based on your cropping system
• **Region suitability:** Varieties recommended for your area
• **Market demand:** Popular varieties fetch better prices

**New Releases:** Check with your local agriculture extension officer for newly approved varieties.",Balochistan,,2026-02-12T19:42:49.033971,,
wheat_Varieties_54,wheat,cereal,Varieties,Which variety of wheat is best?,"🌱 **WHEAT VARIETIES IN PAKISTAN** 🌱

**Recommended Varieties:**
• Sehar-2006
• Galaxy-2013
• Faisalabad-2008
• Inqalab-91
• Aas-2011
• Punjab-2011
• Millat-2020

**Variety Selection Criteria:**
• **Yield potential:** Choose high-yielding varieties
• **Disease resistance:** Prefer varieties resistant to common diseases
• **Duration:** Select based on your cropping system
• **Region suitability:** Varieties recommended for your area
• **Market demand:** Popular varieties fetch better prices

**New Releases:** Check with your local agriculture extension officer for newly approved varieties.",Balochistan,,2026-02-12T19:42:49.033971,,
wheat_Climate_55,wheat,cereal,Climate,Climate requirements for wheat,"I have information about Wheat. What specific aspect would you like to know? (cultivation, sowing time, harvest, fertilizer, irrigation, pests, diseases, varieties, yield, profit, etc.)",Balochistan,,2026-02-12T19:42:49.033971,,
wheat_Climate_56,wheat,cereal,Climate,Temperature range for wheat,"I have information about Wheat. What specific aspect would you like to know? (cultivation, sowing time, harvest, fertilizer, irrigation, pests, diseases, varieties, yield, profit, etc.)",Balochistan,,2026-02-12T19:42:49.033971,,
wheat_Climate_57,wheat,cereal,Climate,Best climate for wheat cultivation,"I have information about Wheat. What specific aspect would you like to know? (cultivation, sowing time, harvest, fertilizer, irrigation, pests, diseases, varieties, yield, profit, etc.)",Balochistan,,2026-02-12T19:42:49.034973,,
wheat_Climate_58,wheat,cereal,Climate,Effect of temperature on wheat,"I have information about Wheat. What specific aspect would you like to know? (cultivation, sowing time, harvest, fertilizer, irrigation, pests, diseases, varieties, yield, profit, etc.)",Balochistan,,2026-02-12T19:42:49.034973,,
wheat_Water_59,wheat,cereal,Water,Water requirement of wheat,"I have information about Wheat. What specific aspect would you like to know? (cultivation, sowing time, harvest, fertilizer, irrigation, pests, diseases, varieties, yield, profit, etc.)",Balochistan,,2026-02-12T19:42:49.034973,,
wheat_Water_60,wheat,cereal,Water,How much water does wheat need?,"I have information about Wheat. What specific aspect would you like to know? (cultivation, sowing time, harvest, fertilizer, irrigation, pests, diseases, varieties, yield, profit, etc.)",Balochistan,,2026-02-12T19:42:49.034973,,
wheat_Water_61,wheat,cereal,Water,Drought tolerance of wheat,"I have information about Wheat. What specific aspect would you like to know? (cultivation, sowing time, harvest, fertilizer, irrigation, pests, diseases, varieties, yield, profit, etc.)",Balochistan,,2026-02-12T19:42:49.034973,,
wheat_Water_62,wheat,cereal,Water,Water stress symptoms in wheat,"I have information about Wheat. What specific aspect would you like to know? (cultivation, sowing time, harvest, fertilizer, irrigation, pests, diseases, varieties, yield, profit, etc.)",Balochistan,,2026-02-12T19:42:49.034973,,
wheat_Water_63,wheat,cereal,Water,Critical stages for water in wheat,"I have information about Wheat. What specific aspect would you like to know? (cultivation, sowing time, harvest, fertilizer, irrigation, pests, diseases, varieties, yield, profit, etc.)",Balochistan,,2026-02-12T19:42:49.034973,,
wheat_Storage_64,wheat,cereal,Storage,How to store wheat after harvest?,"I have information about Wheat. What specific aspect would you like to know? (cultivation, sowing time, harvest, fertilizer, irrigation, pests, diseases, varieties, yield, profit, etc.)",Balochistan,,2026-02-12T19:42:49.034973,,
wheat_Storage_65,wheat,cereal,Storage,Storage methods for wheat,"I have information about Wheat. What specific aspect would you like to know? (cultivation, sowing time, harvest, fertilizer, irrigation, pests, diseases, varieties, yield, profit, etc.)",Balochistan,,2026-02-12T19:42:49.034973,,
wheat_Storage_66,wheat,cereal,Storage,Post-harvest management of wheat,"I have information about Wheat. What specific aspect would you like to know? (cultivation, sowing time, harvest, fertilizer, irrigation, pests, diseases, varieties, yield, profit, etc.)",Sindh,,2026-02-12T19:42:49.034973,,
wheat_Storage_67,wheat,cereal,Storage,How long can wheat be stored?,"I have information about Wheat. What specific aspect would you like to know? (cultivation, sowing time, harvest, fertilizer, irrigation, pests, diseases, varieties, yield, profit, etc.)",Sindh,,2026-02-12T19:42:49.035972,,
wheat_Storage_68,wheat,cereal,Storage,Storage pests of wheat,"I have information about Wheat. What specific aspect would you like to know? (cultivation, sowing time, harvest, fertilizer, irrigation, pests, diseases, varieties, yield, profit, etc.)",Sindh,,2026-02-12T19:42:49.035972,,
wheat_Intercropping_69,wheat,cereal,Intercropping,Companion plants for wheat,"I have information about Wheat. What specific aspect would you like to know? (cultivation, sowing time, harvest, fertilizer, irrigation, pests, diseases, varieties, yield, profit, etc.)",Sindh,,2026-02-12T19:42:49.035972,,
wheat_Intercropping_70,wheat,cereal,Intercropping,What to plant with wheat?,"I have information about Wheat. What specific aspect would you like to know? (cultivation, sowing time, harvest, fertilizer, irrigation, pests, diseases, varieties, yield, profit, etc.)",Sindh,,2026-02-12T19:42:49.035972,,
wheat_Intercropping_71,wheat,cereal,Intercropping,Intercropping systems with wheat,"I have information about Wheat. What specific aspect would you like to know? (cultivation, sowing time, harvest, fertilizer, irrigation, pests, diseases, varieties, yield, profit, etc.)",Sindh,,2026-02-12T19:42:49.035972,,
wheat_Intercropping_72,wheat,cereal,Intercropping,Best intercrop for wheat,"I have information about Wheat. What specific aspect would you like to know? (cultivation, sowing time, harvest, fertilizer, irrigation, pests, diseases, varieties, yield, profit, etc.)",Sindh,,2026-02-12T19:42:49.035972,,
wheat_Organic_73,wheat,cereal,Organic,How to grow organic wheat?,"🌿 **ORGANIC WHEAT FARMING GUIDE** 🌿

**Soil Preparation:**
• Apply well-decomposed FYM (15-20 tons/acre)
• Green manuring with dhaincha/sunn hemp
• Vermicompost (2-3 tons/acre)

**Organic Nutrient Management:**
• Neem cake: 250-500 kg/acre
• Poultry manure: 4-5 tons/acre
• Bone meal: 100-200 kg/acre
• Biofertilizers: Rhizobium, Azotobacter, PSB

**Organic Pest Management:**
• Neem oil (5 ml/L water)
• Garlic-chili extract
• Yellow sticky traps
• Pheromone traps

**Certification Process:**
• Conversion period: 3 years
• No synthetic inputs during this period
• Apply to Organic Certification Body
• Maintain farm records
• Annual inspection required

**Market Premium:** Organic produce fetches 20-50% higher prices in export and niche domestic markets.",Sindh,,2026-02-12T19:42:49.035972,,
